text,score
"מה יהיה? למושחתים האלה מה יכול להיות? 10 סגני שרים, 30 חברי כנסת, וכלום לא עושים במשרד ראש הממשלה. כלום לא עושים שם. שני סגני שרים – אתה יודע מה זה? כל אחד עולה מיליון שקל בשנה. 
",
"- - -
",
"מה יש לשני סגני שרים לעשות שם? 
",
"- - -
",
"בעוד כמה שניות נגמר הזמן של ההתייעצות הסיעתית. למרות שחבר הכנסת מיקי זוהר טוען שלא נתתי לו לנמק את הרביזיה – הוא בחר לעשות בזמן שלו לעשות משהו אחר, וזו זכותו. 
",
"היועצת המשפטית, האם מבחינתך – עצם זה שהוא החליט בזמן שהקצבתי לו לדבר על משהו אחר – זה לא נימוק? 
",
"אתה לא אמרת כמה זמן אתה נותן לו, בכלל. 
",
"יש לאפשר לחבר הכנסת שביקש את הרביזיה לנמק את הרביזיה. 
",
"תודה. אני מעלה להצבעה – מי בעד הרביזיה על בקשת הקדמת הדיון הצעת חוק הכנסת (תיקון מס׳ 49), התשפ״א־2021 (מ/1412). מי בעד הרביזיה? 
",
"הצבעה
",
"בעד הרביזיה - 16
",
"נגד – 17
",
"נמנעים – אין
",
"הרביזיה לא התקבלה.
",
"תודה, הרביזיה נפלה. 
",
"אני עובר לסעיף הבא, רביזיה על הבקשה להקדמת הדיון בהצעת חוק הביטוח הלאומי (תיקון מס׳ 225 והוראת שעה) (הוראות מיוחדות לעניין דמי אבטלה ודמי לידה), התשפ״א-2021 (מ/1420). חבר הכנסת אופיר כץ, יש לך שתי דקות. בבקשה. 
",
"הצעת החוק הזו – כבר אמרתי כמה פעמים פה, בוועדה, ואני קורא גם לחבריי מהקואליציה: אנחנו צריכים להתנגד ולצפות מהאוצר שיכלול בהצעת החוק הזו גם את גילאי ה-67 פלוס. למי שלא היה פה, קראתי פה תגובות של אנשים מגילאי 67 פלוס שכתבו לי כמה המצב קשה, כמה זה ישפיע עליהם, כמה הכסף הזה חשוב להם, - - 
",
"הם צריכים את הכסף הזה לנורבגי. 
",
"- - הם לא יגמרו את החודש בלי מענק ההסתגלות הזה. בכנסת הקודמת עבר החוק הזה. היינו ביחד קואליציה ואופוזיציה, נאבקנו מול האוצר כדי לאפשר ולהכניס את זה, את מענק ההסתגלות לגילאי 67 פלוס, עד יוני 21. אני מצפה לאחריות גם מחברי הקואליציה עכשיו, לשתף פעולה, לא לתת להם להעביר את החוק הזה כלשונו, עד שלא יוסיפו את גילאי 67 פלוס. 
",
"ודבר אחרון – אמרו לי עכשיו מנשיאות הכנסת שאישרו את השאילתה שלי לשר האוצר, ואני אשאל אותו על זה ביום רביעי. אם זה ייכנס לחוק אני אסיר את השאילתה ואצביע בעד. 
",
"תודה רבה. התייעצות סיעתית עד 14:26. בשעה 14:26 נחזור להצביע, ואז נצא לישיבות סיעה. 
",
"אני מעלה להצבעה את הרביזיה על הצעת חוק הביטוח הלאומי (תיקון מס׳ 225 והוראת שעה) (הוראות מיוחדות לעניין דמי אבטלה ודמי לידה), התשפ״א-2021 (מ/1420). מי בעד הרביזיה? מי נגד? 
",
"הצבעה
",
"בעד- 14
",
"נגד -17
",
"נמנעים – אין
",
"הרביזיה לא התקבלה.
",
"תודה, הרביזיה נפלה. הוועדה יוצאת להפסקה.
",
"\
",
"שלום לכולם, חבריי חברי הכנסת, מכובדי כולם, התכנסנו כאן היום כדי להמשיך בסדר-היום. אני יודעת שהתגעגעתם, אז שבתי.
",
"אנחנו ממשיכים בהצעת חוק הדיינים.
",
"עידית, עד מתי יימשך הדיון?
",
"עד השעה חמש, נקודה. לכן, כל חברי הכנסת, שהם חברי הוועדה המסדרת הרשמיים, ידברו ראשונים. בזמן שנותר ניתן לחברי הכנסת, שאינם חברי הוועדה המסדרת, לדבר. הדיון יהיה בדיוק עד חמישים דקות, וסדר היום הוא בקשת הממשלה להקדמת דיו בהצעת חוק הדיונים (תיקון מס' 29), התשפ""א-2021, מ/1417. 
",
"לא דנו בסעיף 5?
",
"לא, לא דנו בסעיף 5. את הצעת חוק הדיינים לא העלינו עדיין. 
",
"גברתי יושבת-הראש, אולי תסבירי לנו את הלו""ז של הדיון, מתי אפשר ללכת למליאה. 
",
"בחמש אנחנו כבר במליאה, ויכול להיות שנתכנס פעם נוספת. אני מקווה שסגרתם לכם את שלושת הימים הקרובים. אם לא סגרתם, אני רק אומרת. שי ויצמן, יועץ שר הדתות, בבקשה. הוא אמור להתחבר אלינו בזום. הרוויזיה בסעיף הבא. 
",
"איזה שר, הקודם או זה?
",
"המשרד לשירותי דת, שר הדתות, חבר הכנסת מתן כהנא. יועצו שי ויצמן איתנו על הקו, בבקשה. 
",
"- - -
",
"גברתי יושבת-הראש, זה לא אמיתי. אי-אפשר ככה. 
",
"שי, תעצור רגע. בבקשה, תענה לי לרמקול ואז נראה את התמונה שלך, ונשמע אותך כאן יותר טוב. חוק הדיינים, בבקשה. 
",
"למה הוא לא יכול היה לבוא לפה?
",
"הוא היה כל הבוקר. בואו נהיה בשקט כדי שנשמע. 
",
"המשרד לשירותי דת מבקש מהוועדה ומכבוד יושבת-הראש פטור מחובת הנחה, מכיוון שעל פי נספח ה' להסכם הקואליציוני של הממשלה הנוכחית, החוק צריך להיות מחוקק תוך 30 יום. לכן אנחנו מבקשים פטור מחובת הנחה. 
",
"שיסביר מה אומר החוק.
",
"מבקשים ממך במילה אחת להסביר. 
",
"זה אומר שהכנסת כפופה לממשלה?
",
"להדיר שוב את הכנסת, כדי שהממשלה תוכל לכפות - - -
",
"אני לא אוכל לתת לו לענות. אם תעשו רעש, לא נוכל לענות. 
",
"מיכל רוזין תסכים לכך שהממשלה תיתן רק לגברים. 
",
"סליחה, חבר הכנסת מרגי, פעם אחת לסדר. תודה. 
",
"תיקחו פעם שנייה על חשבוני. 
",
"למה זה דחוף? למה זה דחוף?
",
"הוא מסביר. שי, מה הדחיפות, בבקשה. 
",
"אמרתי שהדחיפות היא על פי נוסח ההסכם הקואליציוני של הממשלה הנוכחית. נספח ה' להסכם הקואליציוני קובע - - -
",
"למה? היא הולכת להיעלם בעוד חודשיים?
",
"תודה רבה, שי ויצמן. 
",
"שיסביר מה זה אומר. מה המהות. 
",
"אין דחיפות. 
",
"אתם תחליטו אם זה כן או לא, אם יש דחיפות בגלל פטור מחובת הנחה. חבר הכנסת דוד ביטן, הערה לסדר פעם ראשונה. 
",
"אני פונה ליועצת המשפטית להגיד לי אם זה דחוף. למה את לא עונה לי? 
",
"שי, מה משמעות חוק הדיינים?
",
"אני אסביר את החוק המוצע. מוצע לתקן את סעיף 6א לחוק הדיינים, 1955, וזאת על רקע קווי היסוד של הממשלה, ועל פי ההסכם הקואליציוני. 
",
"הסבר החוק – מטרת החוק היא לשמור על עיקרון ייצוג הולם לנשים. וכל כך למה? מכיוון שסעיף 6א לחוק - - -
",
"למה לשקר במצח נחושה? למה?
",
"חבר הכנסת מרגי, אל תעיר לו באמצע. 
",
"אסור לשקר. גם אם הוא עובד ציבור, אסור לו לשקר. 
",
"רוצה לשמור על ייצוג הולם. 
",
"החוק לא משנה כהוא זה. הוא פשוט קובע שהממשלה תוכל למנות רק גברים, כדי שהכנסת לא תחלק – היה נהוג שהממשלה 50:50 והכנסת 50:50. אז לא לשקר, ולפחות לומר דברי אמת לוועדה. 
",
"שי, תסיים, בבקשה. 
",
"עכשיו רוצים לשנות את זה. 
",
"חבר הכנסת יעקב מרגי, תן לו לסיים. 
",
"האמת כואבת, ואין לך סבלנות לשמוע את האמת. 
",
"הנציג מדבר כרגע ואחר כך אתה. 
",
"יש לי רגישות לשקרים. 
",
"גם לי. 
",
"הוא עובד קבוע שם או מינוי פוליטי?
",
"סליחה, הוא יסיים לדבר. 
",
"הוא מינוי פוליטי או עובד קבוע במשרד?
",
"אתם לא נותנים לו לדבר. 
",
"הוא עובד במשרד, מה הבעיה? כבר שנתיים הוא עובד פה בכנסת. 
",
"מותר לנו לשאול שאלות. 
",
"דוד ביטן, תודה. שי, תסיים את המשפט. 
",
"מה נסגר עכשיו עם הקטע של איש ציבור?
",
"סעיף - - - לחוק הדיינים קובע את הרכב הוועדה לבחירת הדיינים - - - 
",
"זה יגיע לבג""ץ, לכן, נא לרשום הכול לפרוטוקול. 
",
"- - - על פי ההרכב הבא: שני הרבנים הראשיים לישראל שליט""א, שני דיינים של בית הדין הרבני הגדול, שר המשפטים וחבר אחר של הממשלה, שני חברי כנסת ושני עורכי דין מטוענת רבנות. סעיף 6א1 לחוק קובע, כי לפחות אחד מנציגי הממשלה בוועדה, לפחות אחד מנציגי הכנסת בוועדה ולפחות אחד מנציגי לשכת עורכי הדין בוועדה יהיו נשים. מטרת התיקון המוצע - - -
",
"גם אחד מהכנסת. 
",
"חבר הכנסת מרגי, בפעם השלישית אתה יוצא החוצה. תיזהר, די. מספיק. 
",
"תוציאי אותי, אין לי בעיה. אל תאיימי, אני יודע שמי שרוצה לעשות – עושה. 
",
"למה אתה לא נותן לו לדבר? יהיה לך זמן לדבר. 
",
"תקראי אותי לסדר. 
",
"למה אני צריכה לעשות את זה? למה? אל תבקש ממני לעשות את זה. אם קשה לך, תצא לבד. זה כבר לא נעים לי. 
",
"עידית, באמת תיתני לנו לשאול שאלות. 
",
"לא. אני לא אתן לשאול שאלות כשאתם מפריעים. תשמעו אותו קודם, ואחר כך. 
",
"שהיה פה נציג אגף התקציבים, לא נתת לו לענות לי, והוא הלך. 
",
"קטי, פעם ראשונה. די, תיתנו, בבקשה. שי, תסיים, בבקשה. 
",
"- - - לממשלה יותר גמישות בבחירת נציגיה, יותר שמירה על ייצוג הולם לנשים. מוצע לתקן את סעיף 6א1 לחוק, באופן שחובת הייצוג השווה בין המינים, תחול על נציגי הכנסת והממשלה בצוותא. מתוך ארבעת הנציגים, יהיו שתי נשים לפחות. 
",
"תודה רבה. 
",
"רגע, למי זכות הבכורה, לממשלה או לכנסת?
",
"חבר הכנסת שמחה רוטמן, בבקשה, אתה ראשון הדוברים. 
",
"אבל מי אמר שהממשלה ראשונה? אולי הכנסת ראשונה?
",
