text,score
"בטח. מה היה ה""אמן"" הזה? מה היה ה""אמן"" הזה?
",
"בבקשה, חבר הכנסת דוד ביטן. 
",
"למה את לא עונה? מה היה ה""אמן"" הזה? מה זה הצחוק מהתפילה? מה זה הצחוק מהתפילה? ריבונו של עולם. 
",
"לא להפריע לחבר הכנסת דוד ביטן. 
",
"אל תספרי לי את הזמן עדיין. 
",
"למה אתם מתחננים אליה לכמה דקות?
",
"לא, אני לא מתחנן. 
",
"אלימות. 
",
"התקווה. 
",
"ברגע שמר ויצמן – אני לא יודע אם הוא מינוי פוליטי או לא מינוי פוליטי. 
",
"מינוי פוליטי. 
",
"את אומרת ""אמן"", אני אגיד ""התקווה"". אם אני הייתי אומר ""התקווה"", היית אומרת: ריבונו של עולם, הוא מבזה את ההימנון. מה את צוחקת על ""אמן""? תעני תשובה. מה צחקת על ה""אמן"" הזה?
",
"חבר הכנסת מאיר פרוש, אתה מפריע פעם ראשונה. 
",
"התקווה. 
",
"אני פונה ליועצת המשפטית. אם הוא לא היה אומר, יכולנו לשקול כל מיני נסיבות למה הנחיצות והדחיפות חשובות, אבל ברגע שהוא אמר שהדחיפות היא בהסכם הקואליציוני, לדעתי זה לא נימוק מספיק לעניין של פטור מחובת הנחה. זה לא עומד בתקנון. 
",
"זה טיעון טוב לבג""ץ. זה בסדר. 
",
"הוא לא עומד בתקנות, מכיוון שהשאלה שנשאלת היא האם צריך את החוק הזה באופן דחוף, כי צריכים למנות 100 דיינים מחר בבוקר, למשל? צריך לעשות את השינוי מהר, על מנת שאנשים שרוצים להכניס בייצוג, יצביעו. זה לא המקרה. הוא אמר במפורש והוא נציג הממשלה כאן. זה לא שהיושבת-ראש יכולה לעשות תיקון. אני אומר שזה לא מספיק על מנת לקבוע נחיצות. לכן, מן הטעם הזה, היועצים המשפטיים צריכים לבטל את הסעיף הזה בסדר-היום, וזה לא עניין להכרעה שלנו. אתם צריכים להגיד שלא עומדים בתכולה של התקנון בעניין הזה. 
",
"לגבי החוק עצמו, אני גם בעד ייצוג נשים. אני תמיד רציתי ייצוג נשים. במקרה הזה של חוק הדיינים, זה נראה לי באמת בעייתי. דבר נוסף, יש פה אפליה של החרדים בעניין הזה. מה גם שקרעי צודק – מי קודם למי? הממשלה קודמת לכנסת או הכנסת לממשלה? במצב הזה, בעצם הממשלה יכולה לחסום בכלל ייצוג חרדים. 
",
"תודה רבה, חבר הכנסת דוד ביטן, תם הזמן. 
",
"גם מהטעם הזה, זה חוק בעייתי מאוד. 
",
"לא, אתה סיימת. דיברת יותר משתי דקות וחצי. 
",
"משפט אחרון. 
",
"לא, אין משפט אחרון. אנחנו עוצרים את הדיון לטובת הרוויזיות. אנחנו מעלים עכשיו את הרוויזיות הקודמות שביקשתם. 
",
"אני עוצרת את הדיון ומעלה רוויזיות. הדיון ימשיך אחר כך. 
",
"התייעצות סיעתית. 
",
"התייעצות סיעתית, אמרתם. מנמק את הרוויזיה חבר הכנסת אוסאמה סעדי בסעיף 6 – דיונים בהיוועצות חזיתית. 
",
"עידית, אוסאמה הלך לנאום במליאה, וביקש לקרוא לו כשיגיע תורו. הרי קבעתם את הוועדה יחד עם - - - אי-אפשר להיות בשני מקומות בבת אחת. 
",
"רוויזיה על סעיף 8 – הצעת חוק לתיקון פקודת התעבורה. יציג את הרוויזיה חבר הכנסת יעקב אשר, בבקשה. 
",
"עידית, אחרי הנימוק אנחנו רוצים התייעצות סיעתית. זה בסדר, כן?
",
"התייעצות סיעתית אחרי הנימוק. בבקשה, חבר הכנסת יעקב אשר. לא להפריע לו, תודה. 
",
"גברתי היושבת-ראש, לצערי הרב אתם עושים דבר חמור. 
",
"שבעתיים. 
",
"אתה מדבר אלינו. 
",
"לא, אני מדבר אל גברתי היושבת-ראש. 
",
"יושבת על הראש. בראש. 
",
"היא מרכזת את כל הוועדה. 
",
"חברים די. חבר הכנסת מלכיאלי. חבר הכנסת יעקב אשר, שתי הדקות שלך מתחילות עכשיו. 
",
"גברתי היושבת-ראש, חבריי חברי הוועדה, אתם עושים מעשה לא ראוי. אולי תגידי לעוזרים שלך שיספיקו להפריע?
",
"את נטע, אלה לא העוזרים שלה. נטע, כבודה במקומה מונח. 
",
"יעקב אשר, הזמן שלך רץ בינתיים. 
",
"עוד פעם, בגלל שהיא אישה, יגידו שאמרתי את זה. 
",
"הזמן שלך רץ בינתיים. תרגיש חופשי לעשות בו מה שבא לך. 
",
"אני רוצה לומר משהו, לומר אותו ברצף ולראות את ההקשבה שלכם. נעשה פה דבר חמור מאוד. אני מתפלא ומוחה על החלטתו של היושב-ראש החדש של הכנסת, שאני מעריך מאוד מאוד. הוא נקט בדבר – אני כחבר אופוזיציה רוצה להיות עכשיו במליאה, רוצה לומר את דבריי, רוצה לדבר, להפריע או לא להפריע לאחרים בדבריהם, זה לא משנה. לא נעשה ככה בשתי הקדנציות האחרונות – לא אצל יולי אדלשטיין ולא אצל יריב לוין. חפשו אולי אחורה. 
",
"אני רוצה לומר דבר יותר גרוע שנעשה פה ב-48 השעות האחרונות. את לקחת על עצמך את תפקיד יושבת-ראש הוועדה. את שמת את עצמך בחזית. לדעתי, את לא מתנהלת נכון. גם אם היית לא גבר, אלא ארבעה גברים. אתם באים כל הזמן ומנסים להסיט את הדיון. כביכול, מישהו יושב פה כדי לפגוע בנשים. ישבה פה לפנייך, לפני שעתיים, חברתנו בן ארי. היא ניהלה את הישיבה ותאמיני לי, היא לא פראיירית. 
",
"היא נתנה לנו לדבר. 
",
"תאמיני לי שלא. 
",
"אתה נותן נאום של השוואה בין נשים. 
",
"עכשיו זה השוואה בין נשים? תתביישי לך, תתביישי לך. 
",
"אתה משווה. אתה זה שאמרת. 
",
"תתביישי, תתביישי. 
",
"חבר הכנסת יעקב אשר, יש לך עוד 10 שניות כי כבר עברו שתי דקות. 
",
"תני לי לדבר. 
",
"אבל עברו שתי דקות. הנימוק הוא שתי דקות. בבקשה, יש כאן טיימר. 
",
"את רמאית, אם את אומרת את זה. 
",
"אני מקשיבה ליעקב. 
",
"תקשיבי לו. הוא אומר שאת היית יותר בסדר. 
",
"חברי הוועדה, הגברים שהיו פה, חברי הוועדה הגברים והחרדים האלה שהיו פה, שהתייחסו אליה בכבוד, גם אם היא הגבילה אותנו בזמן. את פשוט מנהלת בדורסנות לא חכמה. את לא יכולה לשמוע ביקורת. 
",
"תודה. עברנו להצבעה על הרוויזיה. 
",
"התייעצות סיעתית. 
",
"תודה. התייעצות סיעתית. יצאנו להתייעצות סיעתית עכשיו, ב-16:31. ב-16:36 הצבעה. 
",
"אנחנו עוברים להצבעה על הרוויזיה על בקשת הממשלה להקדמת דיון בהצעת החוק לתיקון פקודת התעבורה (מס' 120) (תיקון מס' 2), התשפ""א-2021, מ/1415. מי בעד הרוויזיה? 
",
"הצבעה
",
"בעד הרוויזיה – 14
",
"נגד – 17
",
"נמנעים – אין 
",
"הרוויזיה לא נתקבלה. 
",
"בעד – 14; נגד – 17. הרוויזיה נדחתה. 
",
"אנחנו עוברים לרוויזיה הבאה, על סעיף מס' 6 – בקשת הממשלה על הקדמת הדיון בהצעות החוק הבאות: הצעת חוק קיום דיונים בהיוועדות חזותית בהשתתפות עצורים, אסירים וכלואים בתקופת התפשטות נגיף הקורונה החדש (הוראת שעה) (תיקון), התשפ""א-2021, מ/1419. אוסאמה סעדי, בבקשה לנמק את הרוויזיה, שתי דקות. 
",
"כבר עכשיו אנחנו מבקשים התייעצות סיעתית. 
",
"נרשמה התייעצות סיעתית, אבל קודם כול אוסאמה סעדי, בבקשה. 
",
"גברתי היושבת-ראש, אני מבקש מגברתי היושבת-ראש לקבל את הרוויזיה. הממשלה וקבינט הקורונה התכנסו אתמול, ואמרו שהם לא מטילים שום הגבלות חדשות. אך ורק כלפי אסירים ועצורים, הם ממשיכים בהגבלות. אנחנו התנגדנו בתוקף לחוק הזה בממשלה הקודמת. 
",
"מי זה ""אנחנו""? כל סיעת המשותפת?
",
"אנחנו, כרשימה המשותפת כולנו. כולל חברי שיושב פה לידי, ווליד, כולל מרצ, כולל מפלגת העבודה, כולל יש עתיד. הם התנגדו לחוק הזה, ובצדק. טענו שמדובר בפגיעה קשה בזכויות עצורים ואסירים. כאשר אין כל הגבלות במשק, אין שום טעם ואין שום הצדק להמשיך ולהגביל את זכויות האסירים והעצורים. 
",
"ווליד, ווליד - - -
",
"חבר הכנסת מיקי זוהר, אני קוראת אותך לסדר פעם שנייה. די, אתה מפריע לו. 
",
"שמענו בדיון הקודם את חברת הכנסת חברתי עורכת הדין גבי לסקי. היא אמרה שאין ספק, שמדובר בפגיעה קשה בזכויות אסירים ועצורים, והיא מתנגדת לזה, אבל בגלל שהיא קואליציה, היא תומכת בזה. אם על עניינים עקרוניים אנחנו נתפשר, כמו החוק הזה וכמו חוק איחוד משפחות, אז אני לא מבין איך נכנסים לקואליציה. מיכל רוזין, רק לפני כמה שבועות הצבענו ביחד ותקפנו את החוק הזה. 
",
"איך? אני הייתי בבית לפני כמה שבועות. 
",
"החברים שלך. 
",
"הייתי בבית. 
",
"חבר הכנסת אוסאמה, משפט אחרון, בבקשה, כי נגמר לך הזמן. חבר הכנסת אוסאמה, משפט אחרון. 
",
"סיימתי. 
",
"תודה. 
",
"אנחנו עוברים להתייעצות סיעתית, עד השעה 16:45 ו-37 שניות. 
",
"הגענו להצבעה על הרוויזיה על בקשת הממשלה להקדמת הדיון בהצעת חוק קיום דיונים בהיוועדות חזותית בהשתתפות עצורים, אסירים וכלואים בתקופת התפשטות נגיף הקורונה החדש (הוראת שעה) (תיקון), התשפ""א-2021, מ/1419, לפני הקריאה הראשונה. מי בעד הרוויזיה, שירים את ידו. 
",
"הצבעה
",
"בעד הרוויזיה – 16
",
"נגד – 17
",
"נמנעים – אין
",
"הרוויזיה לא נתקבלה. 
",
"16 בעד, 17 נגד. הרוויזיה נדחתה. 
",
"אנחנו ממשיכים בדיון. חבר הכנסת מיקי מכלוף זוהר, שתי הדקות שלך מתחילות עכשיו. אנחנו חוזרים לדיון על הדיינים, סעיף מס' 5. חבר הכנסת מיקי מכלוף זוהר, שתי הדקות שלך מתחילות עכשיו. 
",
"רגע, אני לא יכול. תעשי לי שקט. 
",
"יאללה, שקט. מכלוף זוהר, אני אשמור על כבודך. מי שלא יהיה בשקט, יצא מהדיון. מיקי זוהר, בבקשה. 
",
"אני רוצה להתריע בפני הציבור, וכתבתי את זה בטוויטר, שמתפתח פה קמפיין. אני רוצה להתריע בפניכם, חברי האופוזיציה. מתפתח פה קמפיין בו אנחנו רוצים לפגוע בעידית סילמן.
",
